"ship_medium_back";214498;13258;45;7.94563;6.36963;1;-4.94654;
"Ship_Big_BackB";214383;13132.5;59;11.8198;0.46;1;-4.30186;
"Tenement_Big";214267;13180.9;0;4.49285;2.73649;1;-8.98469;
"Tenement_Small";214320;13225.7;0;-0.9858;6.8494;1;1.82425;
"Cannabis_plant";213791;14115.5;0;-1.98427;1.98228;0.9996;1.01089;
"Cannabis_plant";213788;14122.2;0;-0;0;1;-0.22138;
"Cannabis_plant";213793;14119.4;0;-0;0;1;-0.221012;
"Cannabis_plant";213786;14116.3;0;-0;0;1;-0.221392;
"Cannabis_plant";213784;14120.9;0;-0;0;1;-0.22089;
"Cannabis_plant";213782;14119.6;0;-0;0;1;-0.220915;
"Cannabis_plant";213783;14115.7;0;-0;0;1;-0.220949;
"Cannabis_plant";213787;14118.3;0;-0;0;1;-0.221409;
"Cannabis_plant";213790;14119.1;0;-0;0;1;-0.221365;
"Cannabis_plant";213792;14121;0;-0;0;1;-0.221285;
"Cannabis_plant";213790;14123.7;0;-0;0;1;-0.222223;
"Cannabis_plant";213779;14117.7;0;-0;0;1;-0.22089;
"Cannabis_plant";213777;14115.9;0;-0;0;1;-0.222387;
"Cannabis_plant";213781;14113.3;0;-0;0;1;-0.220289;
"Cannabis_plant";213785;14113.8;0;-0;0;1;-0.220182;
"Cannabis_plant";213788;14114.2;0;-0;0;1;-0.220167;
"Cannabis_plant";213791;14114.3;0;-0;0;1;-0.220076;
"Cannabis_plant";213793;14115.9;0;-0;0;1;-0.220934;
"Cannabis_plant";213792;14117.4;0;-0;0;1;-0.221449;
"Cannabis_plant";213795;14120.3;0;-0;0;1;-0.221266;
"Cannabis_plant";213795;14122.4;0;-0;0;1;-0.221239;
"Cannabis_plant";213790;14112.4;0;-0;0;1;-0.220139;
"Cannabis_plant";213788;14112.1;0;-0;0;1;-0.220146;
"Cannabis_plant";213787;14111.9;0;-0;0;1;-0.220217;
"Cannabis_plant";213785;14111.5;0;-0;0;1;-0.220156;
"Cannabis_plant";213779;14111.4;0;-0;0;1;-0.220266;
"Cannabis_plant";213783;14110.8;0;-0;0;1;-0.220312;
"Cannabis_plant";213774;14110.6;0;-0;0;1;-0.221523;
"Cannabis_plant";213776;14108.9;0;-0;0;1;-0.221586;
"Cannabis_plant";213781;14109;0;-0;0;1;-0.220343;
"Cannabis_plant";213784;14109.4;0;-0;0;1;-0.220327;
"Cannabis_plant";213786;14109.9;0;-0;0;1;-0.220198;
"Cannabis_plant";213788;14110.5;0;-0;0;1;-0.220289;
"Cannabis_plant";213790;14110.9;0;-0;0;1;-0.220078;
"Cannabis_plant";213793;14112.7;0;-0;0;1;-0.221081;
"Cannabis_plant";213794;14113.9;0;-0;0;1;-0.221159;
"Cannabis_plant";213795;14115.3;0;-0;0;1;-0.221046;
"Cannabis_plant";213796;14117.4;0;-0;0;1;-0.220995;
"Cannabis_plant";213795;14117.6;0;-0;0;1;-0.220905;
"Cannabis_plant";213797;14118.6;0;-0;0;1;-0.221092;
"Cannabis_plant";213798;14120.2;0;-0;0;1;-0.221289;
"Cannabis_plant";213797;14121.1;0;-0;0;1;-0.221191;
"Cannabis_plant";213799;14121.8;0;-0;0;1;-0.221294;
"Cannabis_plant";213798;14122.6;0;-0;0;1;-0.223822;
"Cannabis_plant";213796;14123.6;0;-0;0;1;-0.223892;
"Cannabis_plant";213794;14124.6;0;-0;0;1;-0.223675;
"Cannabis_plant";213791;14125.8;0;-0;0;1;-0.222185;
"Cannabis_plant";213788;14126.1;0;-0;0;1;-0.222239;
"Cannabis_plant";213786;14124.5;0;-0;0;1;-0.222242;
"Cannabis_plant";213782;14122.9;0;-0;0;1;-0.221573;
"Cannabis_plant";213780;14121.3;0;-0;0;1;-0.220909;
"Cannabis_plant";213778;14119.5;0;-0;0;1;-0.220882;
"Cannabis_plant";213775;14117.9;0;-0;0;1;-0.222504;
"Cannabis_plant";213774;14115.9;0;-0;0;1;-0.222462;
"Cannabis_plant";213779;14112.6;0;-0;0;1;-0.220354;
"Cannabis_plant";213777;14113.1;0;-0;0;1;-0.221624;
"Cannabis_plant";213773;14112.3;0;-0;0;1;-0.221712;
"waterpouch";213784;14151.9;99;4.97092;1.21265;0.998279;0.0511971;
"WaterBottle";213778;14116.7;0;-4.56809;2.8833;0.998518;-0.0123005;
"WaterBottle";213777;14115.5;0;-4.03873;2.35636;0.99889;-0.0105648;
"WaterBottle";213777;14115;0;-4.03289;3.86536;0.998411;-0.0150433;
"Lamp_Stadium";213754;14132.4;18;0;0;1;-18.0002;
"flowerpot";213754;14119.5;0;-0.534741;-0.152782;0.999984;0.113504;
"flowerpot";213755;14118.1;0;-0.840265;-0.152769;0.999963;0.113327;
"piano_broken";213741;14118.9;0;-1.83264;0.839748;0.999794;-6.86646e-05;
"flowerpot";213752;14119.6;0;-0.534741;-0.152782;0.999984;0.113518;
"flowerpot";213755;14118.1;0.00223995;-0.840178;-0.152742;1;-0.000600815;
"flowerpot";213757;14118.3;0.00223995;-0.840178;-0.152742;1;-0.000614166;
"flowerpot";213753;14118.5;0.0014258;-0.534719;-0.152771;1;-0.000436783;
"flowerpot";213752;14118.8;0.0014258;-0.534719;-0.152771;1;-0.00043869;
"flowerpot";213755;14118.4;0.0014258;-0.534719;-0.152771;1;-0.000432968;
"flowerpot";213752;14119.9;0.0014258;-0.534719;-0.152771;1;-0.000436783;
"flowerpot";213755;14118.3;0.0014258;-0.534719;-0.152771;1;-0.000427246;
"flowerpot";213752;14119.9;0.0014258;-0.534719;-0.152771;1;-0.000431061;
"flowerpot";213755;14117.9;0.00223995;-0.840178;-0.152742;1;-0.000597;
"flowerpot";213753;14119.4;0.0014258;-0.534719;-0.152771;1;-0.000429153;
"flowerpot";213753;14118.7;0.0014258;-0.534719;-0.152771;1;-0.00043869;
"flowerpot";213754;14117.8;0.0014258;-0.534719;-0.152771;1;-0.000432968;
"flowerpot";213752;14118;0.0014258;-0.534719;-0.152771;1;-0.000432968;
"flowerpot";213752;14118.2;-0.00101825;-0.763833;0.0763756;1;-0.000312805;
"flowerpot";213751;14118.5;0.0014258;-0.534719;-0.152771;1;-0.00041008;
"flowerpot";213751;14119;0.0014258;-0.534719;-0.152771;1;-0.000429153;
"flowerpot";213752;14118.7;0.0014258;-0.534719;-0.152771;1;-0.000429153;
"flowerpot";213753;14118.7;0.0014258;-0.534719;-0.152771;1;-0.000440598;
"flowerpot";213754;14118.6;0.0014258;-0.534719;-0.152771;1;-0.000432968;
"flowerpot";213754;14118.4;0.0014258;-0.534719;-0.152771;1;-0.000427246;
"Wall_Fen5_Pole";213750;14121;18;-0.555783;0.019934;0.999984;3.43323e-05;
"Wall_Fen5_10";213752;14108.7;-1;-2.28943;1.82964;1;0.00188255;
"kit_base";213750;14113.1;0;-2.28943;1.82964;0.999564;0.126558;
"kit_base";213751;14112.1;0;-0.76389;0.305539;0.999965;0.128738;
"kit_base";213747;14112.2;0;-1.8319;1.83034;0.999659;0.124546;
"kit_base";213746;14112;0;-1.8319;1.83034;0.999659;0.124533;
"kit_base";213746;14111.8;0;-1.8319;1.83034;0.999659;0.124495;
"kit_base";213750;14109.8;0;-2.28943;1.82964;0.999564;0.122404;
"Hesco_5";213773;14081.1;0;-5.04589;-19.1076;0.976935;1.11199;
"Razorwire";213779;14045.8;-9.00001;-1.94346;-19.6663;0.976574;1.1516;
"?ефнтРј";213759;14115.1;0;-0.840265;-0.152769;0.999963;1.08412;
"Lada4x4_Cover";213822;14101.3;0;-3.95596;-4.09097;0.99835;0.768206;
"Wall_SilageWall_Pole";213758;14110.2;0;-1.06938;0.305505;0.999937;0.000234604;
"Wall_SilageWall_5";213774;14108.2;-18;-1.78102;0.785954;0.999807;0.000684738;
"Wall_PipeFence_4_nolc";213756;14110.9;-90;-0.305528;-1.06912;0.999937;6.67572e-05;
"Wall_IndFnc2_9";213744;14072.4;36;-8.22939;-1.50965;0.996462;0.0117455;
"Wall_Fen7_4";213747;14082;0;-2.88293;-6.25325;0.997564;0.00365067;
"Wall_Fen3_8";213752;14060.1;18;-8.0514;-6.64225;0.994428;0.0141468;
"Tribune";213735;14091.3;72;-2.51661;4.52643;0.99863;0.00730133;
"Wall_Canal_10";213751;14041.5;0;-9.84446;-6.35751;0.993004;0.0379753;
"Wall_CncBarrier_4Block";213756;14067.2;0;-6.48445;-7.4415;0.994988;0.00984573;
"Wall_Fen4_4";213754;14080.4;0;-3.93983;-6.53716;0.997006;0.0101814;
"Wall_Fen4_D";213751;14078.7;0;-4.24436;-6.24091;0.997077;0.0100307;
"Wall_Fen6_8";213752;14084.6;0;-3.93983;-6.53716;0.997006;0.00667763;
"Wall_FenStadium";213739;14060.6;0;-6.31218;-8.79487;0.993923;0.0289326;
"Wall_Barricade1_10";213732;14081.5;0;-6.98448;-2.86695;0.997111;1.06133;
"Wall_Barricade1_4";213733;14067.8;0;-6.32696;-7.9454;0.994677;0.747431;
"Forest_Anthill";213741;14082.8;0;-5.01567;-4.15786;0.997839;0.00244141;
"Misc_Calvary3";213739;14083.6;0;-4.94005;-4.1585;0.997877;0.00848961;
"Misc_Calvary1";213743;14082.3;0;-2.88293;-6.25325;0.997564;0.0108185;
"Castle_Wall3";213781;14023.1;0;-7.4793;-9.73701;0.99215;0.0695343;
"Airfield_LandMark";213785;14052.2;0;-0.752182;-9.84778;0.994878;0.00504303;
"Sign_EnochMil_Warning2_PL";213750;14082.7;108;-5.05412;5.74206;0.997006;0.00848579;
"Sign_EnochMil_Warning1_PL";213752;14082.5;153;0.517469;7.58658;0.997006;0.00844193;
"Sign_EnochMil_Leave_ENPL";213747;14077.8;162;3.47628;5.4888;0.997839;0.0063858;
"Sign_EnochMil_Leave_Big_ENPL";213751;14067.9;135;-1.33221;9.19824;0.995485;0.0140572;
"Sign_EnochMil_Entry_ENPL";213738;14073.6;162;4.02582;7.58352;0.996193;0.0109158;
"Panel_Concrete_Small_Dam";213699;14081.3;0;-4.80141;0.456191;0.998821;0.000167847;
"Slum_Roof6";213784;14112.5;0;-2.05701;3.87483;0.999018;0.00574875;
"Slum_Roof5";213773;14096.9;0;-0.38185;1.37427;0.999897;0.000513077;
"Slum_Roof4";213753;14098.8;0;-3.35483;2.28294;0.999163;0.00343513;
"Slum_Roof3";213769;14087.7;0;-1.67934;1.83054;0.999686;0.00133896;
"Slum_Roof2";213752;14094.7;0;-3.20299;2.13161;0.999248;0.0032692;
"Slum_Roof1";213751;14091.6;0;-3.20396;1.59969;0.999349;0.00283623;
"Misc_WoodenCrate_5x";213753;14088.9;0;-3.20396;1.59969;0.999349;0.00124359;
"Misc_WoodenCrate_3x";213754;14086.3;0;-3.96279;2.35666;0.99892;0.00148964;
"Misc_Table_Market";213753;14098;0;-3.35483;2.28294;0.999163;0.000581741;
"Misc_Table_Large";213752;14094.3;0;-3.20299;2.13161;0.999248;0.000677109;
"Misc_SewerCover";213760;14086.4;0;-1.29797;1.60248;0.999784;0;
"Misc_GasMeterCabinet";213739;14105.2;0;-3.50347;3.41688;0.998781;0.00193787;
"Garbage_Pile8";213740;14100;0;-4.63873;3.93621;0.998116;0.00181007;
"Garbage_Pile7";213744;14099.7;0;-4.419;2.12759;0.998779;0.00140762;
"Lamp_Halogen";213740;14097.5;0;-6.22473;3.92243;0.997249;0.0374165;
"Farm_SilageStorage";213773;14161.3;0;2.16884;26.4865;0.941213;0.194786;
"Misc_CinderBlocks";213749;14099.2;0;-3.35483;2.28294;0.999163;0.00146675;
"Misc_HayBale_Packed_Stack";213775;14133.3;0;-4.11469;2.35607;0.998858;0.00388336;
"Misc_SurveyMarker_Rod";213749;14095.8;0;-3.20299;2.13161;0.999248;0.0004673;
"Misc_SurveyMarker_Cover";213749;14095.9;0;-3.20299;2.13161;0.999248;0.000598907;
"Misc_SurveyMarker_Post";213748;14096.1;0;-3.20299;2.13161;0.999248;0.00187302;
"Farm_ManurePile";213783;14160.6;0;0.955141;25.8708;0.947747;0.118324;
"DieselPowerPlant_Cooling";213790;14141.9;0;-2.28943;1.82964;0.999564;0.00333405;
"DieselPowerPlant_Transformer";213743;14127.9;0;-0.916661;0;0.999957;0.000127792;
"wreck_ural";213791;14053;0;-4.70054;-18.9276;0.977613;0.0811005;
"wreck_trailer_flat";213781;14047.3;0;-5.3262;-19.144;0.976672;0.0627708;
"wreck_digger";213785;14168;0;1.79017;25.7338;0.948712;0.31905;
"wreck_bulldozer";213769;14145.6;0;-5.6405;8.80929;0.99432;0.0167274;
"pond_small_19";213738;14317.5;-17.9999;-5.66007;5.60395;1;0.498238;
"pond_small_01";213741;14359.7;-90;-5.48323;-0.607319;0.998458;-0.000114441;
"wall_tincom_9";213783;14285.9;135;4.03928;-2.95328;0.998727;0.00359344;
"wall_indvar2_5";213775;14270.4;0;0.909047;7.28675;0.997213;0.00917053;
"wall_vilvar2_4_2";213756;14278.7;0;-0.530504;7.14209;0.997351;0.00784302;
"wall_fen2_6";213759;14297.2;135;4.25474;-2.73852;0.998699;0.00301361;
"wall_cbrk_5";213772;14304.4;0;-0.527467;9.28938;0.995471;0.0112457;
"wall_cgry_5";213769;14309.7;0;-2.10898;9.28148;0.995264;0.0124893;
"wall_cgrylow_5";213771;14297;0;1.51739;6.55474;0.997669;0.0034256;
"wall_cyel_end2";213782;14303.1;0;-1.1975;11.2147;0.993248;0.0175934;
"wall_cyel_end2";213757;14304.1;0;-1.36589;6.48199;0.997741;0.00574493;
"wall_cyel_corner";213764;14303.5;0;-0.151449;7.43305;0.99714;0.00720978;
"sign_accomodation";213756;14300.2;-27;-3.19643;3.91219;0.998699;0.00427246;
"platform2_enter";213763;14344.7;0;-0;4.6294;0.998904;0.00789642;
"platform2_block";213723;14340.2;0;-4.92683;11.3206;0.992046;3.73331;
"platform2_angle";213709;14322.4;0;-1.21226;7.21317;0.997236;0.019722;
"platform1_wall";213752;14294;0;-3.11772;4.84426;0.998304;0.00188446;
"platform1_staris_block";213747;14292.3;0;-3.72456;4.84017;0.998095;0.0132751;
"platform1_stairs_30_wallr";213747;14287.5;0;-4.17612;5.28255;0.997682;0.0129929;
"platform1_stairs_30_walll";213749;14298.5;0;-3.11664;5.0678;0.99819;0.010437;
"platform1_stairs_30";213773;14289.5;0;1.89968;5.66858;0.998167;0.00904846;
"platform1_stairs_20";213770;14282.9;0;1.5959;5.6698;0.99822;0.00577545;
"platform1_ramp";213800;14296.8;0;-0.606697;6.85021;0.997561;0.0175934;
"misc_woodreserve";213767;14290.8;0;1.21603;5.67104;0.998274;0.00343323;
"misc_woodpile2";213765;14284.8;0;1.5959;5.6698;0.99822;0.00114441;
"office_municipal2_archway";213772;14322.3;0;-2.64987;7.27756;0.996903;0.0549469;
"misc_well";213766;14299.7;0;-0.151745;6.55778;0.997783;0.00374603;
"misc_tree_pavement3";213784;14313.7;0;-0.677691;9.49937;0.995249;0.00350189;
"misc_tree_pavement2";213768;14317.1;0;-2.77902;10.0411;0.994298;0.00291443;
"misc_tree_pavement1";213763;14331;0;-1.66927;6.48077;0.997695;0.00141907;
"misc_stadiumbenches";213787;14323;0;0.986089;6.70311;0.997634;0.00405884;
"misc_roadbarrier";213776;14364.5;0;-5.46417;10.3383;0.992825;0.0183029;
"misc_sandbox";213787;14366;0;-5.46937;10.0644;0.993129;0.00901794;
"misc_hutch";213771;14368.4;0;-5.68313;10.5373;0.99247;0.0303955;
"misc_fountain";213767;14362.7;0;-5.31402;10.41;0.992826;0.0108871;
"misc_football_line_hcircle";213784;14407.9;0;-4.45062;8.19256;0.995498;0.0432739;
"misc_football_line_corner";213767;14367.5;0;-5.46013;10.5427;0.992592;0.0121536;
"misc_crashbarrier";213771;14387.9;54;2.22963;8.51458;0.995971;0.00521088;
"misc_chickencoop";213765;14371;0;-5.47807;9.58111;0.993644;0.0141068;
"misc_boundarystone";213777;14389.8;0;-5.66929;6.80607;0.995971;0.00225067;
"misc_boogieman";213759;14366.4;0;-4.94175;10.4181;0.993014;0.0131836;
"misc_barricade";213745;14363.1;0;-1.43946;7.21229;0.997206;0.00765991;
"misc_advertcolumn";213741;14358.6;0;-0.608291;5.44962;0.998458;0.00479889;
"Misc_DogHouse";213743;14354.2;0;-0.609568;4.02845;1;-0.00416565;
"container_2e";213730;14383.3;0;-1.06394;5.74548;0.998247;0.00913239;
"container_2d";213730;14376.2;0;-0.759847;5.89423;0.998186;0.00924683;
"container_2c";213730;14369.6;0;-0.303926;5.82076;0.998255;0.00935364;
"container_2b";213729;14390.7;0;-1.44381;5.74443;0.9982;0.00925446;
"coalplant_conveyor";213714;14355.3;0;-3.46432;9.05651;0.995098;0.103508;
"workbench";213756;14373;0;-4.96102;9.24337;0.994266;0.378151;
"Garbage_Pile1";213758;14379.5;0;-5.35788;7.6774;0.995478;0.0219803;
"Garbage_Pile6";213752;14377.1;0;-4.81137;9.24613;0.994338;0.34169;
"Garbage_Pile5";213752;14382.9;0;-5.35788;7.67739;0.995478;0.428886;
"Garbage_Pile4";213757;14379;0;-5.35788;7.67739;0.995478;0.339767;
"Garbage_Pile3";213754;14380.3;0;-5.35788;7.67739;0.995478;0.00282288;
"Garbage_Pile2";213760;14378.1;0;-5.35788;7.6774;0.995478;0.0201874;
"Garbage_GroundSq_5m";212839;14924.5;0;0.215626;-18.2124;0.98069;199.167;
"Garbage_Container";213767;14382;0;-5.65476;7.88703;0.995138;0.00789642;
"Garbage_Bin";213765;14377.8;0;-5.50694;7.74657;0.995339;0.00498199;
